rxn,Output
c1c(ccc(c1Cl)/N=N/c1ccc(cc1)N(CCO)CC)[N+](=O)[O-].CN1CCCN2CCCN=C12>>CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.CN1CCCN2CCC[NH+]=C12|CCN(CC[O-])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCN(CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]|CCN(CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1.[F-]>>CCN(CCF)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,77
C1CCN(C(C1)CO)CCCc1ccccc1.CN1CCCN2CCCN=C12>>[O-]CC1CCCCN1CCCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CC1CCCCN1CCCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCCCN2CCCc2ccccc2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCCCN2CCCc2ccccc2)cc1.[F-]>>FCC1CCCCN1CCCc1ccccc1,20
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C[C@]12CC[C@H](OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]|C[C@]12CC[C@H](OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]>>C[C@]12CC[C@@H](F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,2
O1C(O[C@H](C1)[C@@H]1[C@H]([C@@H]2[C@H](O1)OC(O2)(C)C)O)(C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H]([O-])[C@H]2O1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H]([O-])[C@H]2O1.c1cc(ccc1S(=O)(=O)F)Cl>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H](OS(=O)(=O)c3ccc(Cl)cc3)[C@H]2O1.[F-]|CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H](OS(=O)(=O)c3ccc(Cl)cc3)[C@H]2O1.[F-]>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](F)[C@H]2O1,0
c1(CCC(C)(O)C)ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)([O-])CCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)([O-])CCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(C)(F)CCc1ccccc1,1
c1ccc2c(c1)C(=O)N(C2=O)[C@@H]1CC[C@H](CC1)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H]([O-])CC1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H]([O-])CC1.c1ccnc(c1)S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](OS(=O)(=O)c2ccccn2)CC1.[F-]|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](OS(=O)(=O)c2ccccn2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](F)CC1,2
c1ccc2c(c1)C(=O)N(C2=O)[C@@H]1CC[C@@H](CC1)O.CN1CCCN2CCCN=C12>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H]([O-])CC1.CN1CCCN2CCC[NH+]=C12|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H]([O-])CC1.c1cc(ccc1S(=O)(=O)F)Cl>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](OS(=O)(=O)c2ccc(Cl)cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](OS(=O)(=O)c2ccc(Cl)cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](F)CC1,5
C1N([C@@H](C[C@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.c1ccnc(c1)S(=O)(=O)F>>COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccccn2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccccn2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@H](F)CN1C(=O)OC(C)(C)C,39
c1(CCC(C)O)ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC([O-])CCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC([O-])CCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|CC(CCc1ccccc1)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>CC(F)CCc1ccccc1,61
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].C1CCC2=[NH+]CCCN2CC1|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].c1ccnc(c1)S(=O)(=O)F>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccccn1)C(=O)CO.[F-]|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccccn1)C(=O)CO.[F-]>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(F)C(=O)CO,49
C1CCN(C(C1)CO)CCCc1ccccc1.C1CCC2=NCCCN2CC1>>[O-]CC1CCCCN1CCCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|[O-]CC1CCCCN1CCCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccc(Cl)cc1.[F-]>>FCC1CCCCN1CCCc1ccccc1,6
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.CN1CCCN2CCCN=C12>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.CN1CCCN2CCC[NH+]=C12|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,81
C1CCN(C(C1)CO)CCCc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CC1CCCCN1CCCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CC1CCCCN1CCCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCCCN2CCCc2ccccc2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCCCN2CCCc2ccccc2)cc1.[F-]>>FCC1CCCCN1CCCc1ccccc1,27
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12>>C=CC([O-])CCCCCCC.CN1CCCN2CCC[NH+]=C12|C=CC([O-])CCCCCCC.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C=CC(CCCCCCC)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|C=CC(CCCCCCC)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>C=CC(F)CCCCCCC,32
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CN1CCCN2CCCN=C12>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CN1CCCN2CCC[NH+]=C12|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1ccnc(c1)S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccccn2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccccn2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,41
C(CCCO)c1ccccc1.CN1CCCN2CCCN=C12>>[O-]CCCCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CCCCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCCCCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCCCCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCCCCc1ccccc1,80
c1(CCC(C)(O)C)ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(C)([O-])CCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(C)([O-])CCc1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(C)(F)CCc1ccccc1,1
C=CC(CCCCCCC)O.CN1CCCN2CCCN=C12>>C=CC([O-])CCCCCCC.CN1CCCN2CCC[NH+]=C12|C=CC([O-])CCCCCCC.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>C=CC(F)CCCCCCC,27
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12>>C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.CN1CCCN2CCC[NH+]=C12|C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.c1ccnc(c1)S(=O)(=O)F>>C[C@]12CC[C@H](OS(=O)(=O)c3ccccn3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]|C[C@]12CC[C@H](OS(=O)(=O)c3ccccn3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]>>C[C@]12CC[C@@H](F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,0
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,34
c1ccc2c(c1)C(=O)N(C2=O)[C@@H]1CC[C@@H](CC1)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H]([O-])CC1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H]([O-])CC1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1.[F-]|O=C1c2ccccc2C(=O)N1[C@H]1CC[C@@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1.[F-]>>O=C1c2ccccc2C(=O)N1[C@H]1CC[C@H](F)CC1,12
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.CN1CCCN2CCCN=C12>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].CN1CCCN2CCC[NH+]=C12|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,14
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1S(=O)(=O)F)Cl>>C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,18
c1c(ccc(c1)CO)c1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]Cc1ccc(-c2ccccc2)cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]Cc1ccc(-c2ccccc2)cc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccccn1.[F-]|O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccccn1.[F-]>>FCc1ccc(-c2ccccc2)cc1,77
C(C(C)O)Oc1ccccc1.C1CCC2=NCCCN2CC1>>CC([O-])COc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC([O-])COc1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>CC(COc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>CC(F)COc1ccccc1,52
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,21
C1CCN(C(C1)CO)CCCc1ccccc1.C1CCC2=NCCCN2CC1>>[O-]CC1CCCCN1CCCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|[O-]CC1CCCCN1CCCc1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccc(C(F)(F)F)cc1.[F-]>>FCC1CCCCN1CCCc1ccccc1,8
c12c(n(c(=O)n(c1=O)CCCCC(O)C)C)ncn2C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])CCCCn1c(=O)c2c(ncn2C)n(C)c1=O.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(CCCCn1c(=O)c2c(ncn2C)n(C)c1=O)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(F)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,66
C1[C@H]2C[C@H](C[C@@H](C1)N2C(=O)OC(C)(C)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H]([O-])C2.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H]([O-])C2.c1ccnc(c1)S(=O)(=O)F>>CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H](OS(=O)(=O)c1ccccn1)C2.[F-]|CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H](OS(=O)(=O)c1ccccn1)C2.[F-]>>CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@H](F)C2,24
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=C(N(C)C)N(C)C>>Cc1ncc([N+](=O)[O-])n1CC[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|Cc1ncc([N+](=O)[O-])n1CC[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>Cc1ncc([N+](=O)[O-])n1CCF,49
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.C1CCC2=NCCCN2CC1>>COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.C1CCC2=[NH+]CCCN2CC1|COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COc1ccc2c(c1)c(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]|COc1ccc2c(c1)c(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]>>COc1ccc2c(c1)c(CCF)c(C)n2C(=O)c1ccc(Cl)cc1,52
c1cc(ccc1c1onc(c1)CO)F.CN1CCCN2CCCN=C12>>[O-]Cc1cc(-c2ccc(F)cc2)on1.CN1CCCN2CCC[NH+]=C12|[O-]Cc1cc(-c2ccc(F)cc2)on1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCc2cc(-c3ccc(F)cc3)on2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCc2cc(-c3ccc(F)cc3)on2)cc1.[F-]>>FCc1cc(-c2ccc(F)cc2)on1,55
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]C1Cc2ccccc2C1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]C1Cc2ccccc2C1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OC1Cc2ccccc2C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OC1Cc2ccccc2C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FC1Cc2ccccc2C1,64
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,89
C1CCN(C(C1)CO)CCCc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]CC1CCCCN1CCCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]CC1CCCCN1CCCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCC1CCCCN1CCCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCC1CCCCN1CCCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCC1CCCCN1CCCc1ccccc1,36
O1CCC(C1=O)O.CN1CCCN2CCCN=C12>>O=C1OCCC1[O-].CN1CCCN2CCC[NH+]=C12|O=C1OCCC1[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=C1OCCC1OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]|O=C1OCCC1OS(=O)(=O)c1ccc(C(F)(F)F)cc1.[F-]>>O=C1OCCC1F,64
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.C1CCC2=NCCCN2CC1>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.C1CCC2=[NH+]CCCN2CC1|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,39
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.CN1CCCN2CCCN=C12>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,38
O1CCC(C1=O)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>O=C1OCCC1[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|O=C1OCCC1[O-].c1ccnc(c1)S(=O)(=O)F>>O=C1OCCC1OS(=O)(=O)c1ccccn1.[F-]|O=C1OCCC1OS(=O)(=O)c1ccccn1.[F-]>>O=C1OCCC1F,65
