rxn,Output
C=CC(CCCCCCC)O.C1CCC2=NCCCN2CC1>>C=CC([O-])CCCCCCC.C1CCC2=[NH+]CCCN2CC1|C=CC([O-])CCCCCCC.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>C=CC(F)CCCCCCC,22
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@@H](CC1)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1ccnc(c1)S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccccn2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccccn2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,4
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.CN1CCCN2CCCN=C12>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.CN1CCCN2CCC[NH+]=C12|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccccn1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,26
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.CN1CCCN2CCC[NH+]=C12|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1OC.[F-]|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1OC.[F-]>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)F)cc1OC,46
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=NCCCN2CC1>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.C1CCC2=[NH+]CCCN2CC1|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COC(=O)[C@H](COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,3
C=CC(CCCCCCC)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C=CC([O-])CCCCCCC.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C=CC([O-])CCCCCCC.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|C=CC(CCCCCCC)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>C=CC(F)CCCCCCC,30
C(C(C)O)Oc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC([O-])COc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC([O-])COc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>CC(COc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(F)COc1ccccc1,26
n1c(cc(n1CO)C)C.C1CCC2=NCCCN2CC1>>Cc1cc(C)n(C[O-])n1.C1CCC2=[NH+]CCCN2CC1|Cc1cc(C)n(C[O-])n1.c1ccnc(c1)S(=O)(=O)F>>Cc1cc(C)n(COS(=O)(=O)c2ccccn2)n1.[F-]|Cc1cc(C)n(COS(=O)(=O)c2ccccn2)n1.[F-]>>Cc1cc(C)n(CF)n1,30
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1ccnc(c1)S(=O)(=O)F>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccccn1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccccn1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,24
c1(c(cc(c(c1)C(C)O)[N+](=O)[O-])OCCCC(=O)OC)OC.CN1CCCN2CCCN=C12>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.CN1CCCN2CCC[NH+]=C12|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)[O-])cc1OC.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1OC.[F-]|COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1OC.[F-]>>COC(=O)CCCOc1cc([N+](=O)[O-])c(C(C)F)cc1OC,18
c1(ccc2c(c1)c(c(n2C(=O)c1ccc(cc1)Cl)C)CCO)OC.CC(C)(C)N=C(N(C)C)N(C)C>>COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COc1ccc2c(c1)c(CC[O-])c(C)n2C(=O)c1ccc(Cl)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]|COc1ccc2c(c1)c(CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1.[F-]>>COc1ccc2c(c1)c(CCF)c(C)n2C(=O)c1ccc(Cl)cc1,86
C1N([C@@H](C[C@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@H](F)CN1C(=O)OC(C)(C)C,58
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@@H](CC1)O.C1CCC2=NCCCN2CC1>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.C1CCC2=[NH+]CCCN2CC1|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1cc(ccc1S(=O)(=O)F)Cl>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc(Cl)cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc(Cl)cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,4
c1c(ccc(c1)CO)c1ccccc1.C1CCC2=NCCCN2CC1>>[O-]Cc1ccc(-c2ccccc2)cc1.C1CCC2=[NH+]CCCN2CC1|[O-]Cc1ccc(-c2ccccc2)cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCc2ccc(-c3ccccc3)cc2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCc2ccc(-c3ccccc3)cc2)cc1.[F-]>>FCc1ccc(-c2ccccc2)cc1,21
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@@H](CC1)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,5
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]C1Cc2ccccc2C1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]C1Cc2ccccc2C1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(OC1Cc2ccccc2C1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccc(C(F)(F)F)cc1.[F-]>>FC1Cc2ccccc2C1,27
c1(CCC(C)O)ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC([O-])CCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC([O-])CCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(F)CCc1ccccc1,55
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.C1CCC2=[NH+]CCCN2CC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,28
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=C(N(C)C)N(C)C>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1ccnc(c1)S(=O)(=O)F>>C[C@@H]([C@H](OS(=O)(=O)c1ccccn1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccccn1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,36
c1c(ccc(c1)CO)c1ccccc1.CN1CCCN2CCCN=C12>>[O-]Cc1ccc(-c2ccccc2)cc1.CN1CCCN2CCC[NH+]=C12|[O-]Cc1ccc(-c2ccccc2)cc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccccn1.[F-]|O=S(=O)(OCc1ccc(-c2ccccc2)cc1)c1ccccn1.[F-]>>FCc1ccc(-c2ccccc2)cc1,26
C1N([C@@H](C[C@H]1O)C(=O)OC)C(=O)OC(C)(C)C.C1CCC2=NCCCN2CC1>>COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.C1CCC2=[NH+]CCCN2CC1|COC(=O)[C@@H]1C[C@@H]([O-])CN1C(=O)OC(C)(C)C.c1cc(ccc1S(=O)(=O)F)Cl>>COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccc(Cl)cc2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@@H](OS(=O)(=O)c2ccc(Cl)cc2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@H](F)CN1C(=O)OC(C)(C)C,23
c1(ncc(n1CCO)[N+](=O)[O-])C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>Cc1ncc([N+](=O)[O-])n1CC[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|Cc1ncc([N+](=O)[O-])n1CC[O-].c1cc(ccc1S(=O)(=O)F)Cl>>Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc(Cl)cc1.[F-]|Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc(Cl)cc1.[F-]>>Cc1ncc([N+](=O)[O-])n1CCF,23
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccc(Cl)cc1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,21
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CN1CCCN2CCCN=C12>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.CN1CCCN2CCC[NH+]=C12|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1ccnc(c1)S(=O)(=O)F>>C[C@@H]([C@H](OS(=O)(=O)c1ccccn1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccccn1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,59
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,30
O1CCC(C1=O)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1OCCC1[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1OCCC1[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=C1OCCC1OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|O=C1OCCC1OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>O=C1OCCC1F,43
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=C(N(C)C)N(C)C>>[O-]C1Cc2ccccc2C1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-]C1Cc2ccccc2C1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OC2Cc3ccccc3C2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OC2Cc3ccccc3C2)cc1.[F-]>>FC1Cc2ccccc2C1,30
c12c(c3c(/C/1=C\c1ccc(cc1)Cl)cc(cc3C(O)CN(CCCC)CCCC)Cl)ccc(c2)Cl.CC(C)(C)N=C(N(C)C)N(C)C>>CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CCCCN(CCCC)CC([O-])c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.c1ccnc(c1)S(=O)(=O)F>>CCCCN(CCCC)CC(OS(=O)(=O)c1ccccn1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]|CCCCN(CCCC)CC(OS(=O)(=O)c1ccccn1)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1.[F-]>>CCCCN(CCCC)CC(F)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,59
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]C1Cc2ccccc2C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]C1Cc2ccccc2C1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(OC1Cc2ccccc2C1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccc(C(F)(F)F)cc1.[F-]>>FC1Cc2ccccc2C1,19
C1[C@@H](C[C@@H]1O)OCc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-][C@H]1C[C@@H](OCc2ccccc2)C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-][C@H]1C[C@@H](OCc2ccccc2)C1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)O[C@H]2C[C@@H](OCc3ccccc3)C2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)O[C@H]2C[C@@H](OCc3ccccc3)C2)cc1.[F-]>>F[C@H]1C[C@H](OCc2ccccc2)C1,22
C1N([C@@H](C[C@@H]1O)C(=O)OC)C(=O)OC(C)(C)C.CN1CCCN2CCCN=C12>>COC(=O)[C@@H]1C[C@H]([O-])CN1C(=O)OC(C)(C)C.CN1CCCN2CCC[NH+]=C12|COC(=O)[C@@H]1C[C@H]([O-])CN1C(=O)OC(C)(C)C.c1cc(ccc1S(=O)(=O)F)Cl>>COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(Cl)cc2)CN1C(=O)OC(C)(C)C.[F-]|COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(Cl)cc2)CN1C(=O)OC(C)(C)C.[F-]>>COC(=O)[C@@H]1C[C@@H](F)CN1C(=O)OC(C)(C)C,30
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CN1CCCN2CCCN=C12>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CN1CCCN2CCC[NH+]=C12|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1cc(ccc1S(=O)(=O)F)Cl>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,21
C1[C@@H](C[C@@H]1O)OCc1ccccc1.CN1CCCN2CCCN=C12>>[O-][C@H]1C[C@@H](OCc2ccccc2)C1.CN1CCCN2CCC[NH+]=C12|[O-][C@H]1C[C@@H](OCc2ccccc2)C1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]>>F[C@H]1C[C@H](OCc2ccccc2)C1,4
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.C1CCC2=NCCCN2CC1>>CC(C)(C)OC(=O)N1C2CCC1CC([O-])C2.C1CCC2=[NH+]CCCN2CC1|CC(C)(C)OC(=O)N1C2CCC1CC([O-])C2.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>CC(C)(C)OC(=O)N1C2CCC1CC(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C2.[F-]|CC(C)(C)OC(=O)N1C2CCC1CC(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C2.[F-]>>CC(C)(C)OC(=O)N1C2CCC1CC(F)C2,23
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].c1ccnc(c1)S(=O)(=O)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccccn1.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccccn1.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,5
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.CC(C)(C)N=C(N(C)C)N(C)C>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)CO.[F-]|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)CO.[F-]>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(F)C(=O)CO,53
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12>>CC(C)(C)OC(=O)N1C2CCC1CC([O-])C2.CN1CCCN2CCC[NH+]=C12|CC(C)(C)OC(=O)N1C2CCC1CC([O-])C2.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(C)(C)OC(=O)N1C2CCC1CC(OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2.[F-]|CC(C)(C)OC(=O)N1C2CCC1CC(OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2.[F-]>>CC(C)(C)OC(=O)N1C2CCC1CC(F)C2,41
C(CCCO)c1ccccc1.C1CCC2=NCCCN2CC1>>[O-]CCCCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|[O-]CCCCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCCCCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCCCCc1ccccc1)c1ccccn1.[F-]>>FCCCCc1ccccc1,48
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)C.C1CCC2=NCCCN2CC1>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].C1CCC2=[NH+]CCCN2CC1|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)C[O-].c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)CO.[F-]|C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(OS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)CO.[F-]>>C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(F)C(=O)CO,40
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,28
